id,name,asins,brand,categories,keys,manufacturer,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username
AVpfwS_CLJeJML43DH5w,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B0083Q04TA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Electronics,eBook Readers & Accessories,eBook Readers","amazon/53000386,amazonkindlefirehd3rdgeneration8gb/122605594245,amazonkindlefirehd3rdgeneration8gb/152615237936,amazonkindlefirehd3rdgeneration8gb/391871762463,amazonkindlefirehd3rdgeneration8gb/b0083q04ta",Amazon,2012-09-21T00:00:00Z,2015-11-04T00:00:00Z,,,,,,,http://www.amazon.com/Kindle-Display-Wi-Fi-Previous-Generation/dp/B0083Q04TA,"I just received my kindle fire today. I had a hard time deciding between the HD, this, and the paperwhite. I decided on this one, because I really thought I'd like the immersion reading. I have an audible account and I've been reading along to the audiobooks. It's amazing how fast I can get through the books (at 3x speed) and I really retain the info. The immersion reading is super-easy to use and definitely worth upgrading to this. The whole point of the kindle is to read more, and this new feature makes it possible to read 2 or 3 times as many books in the same amount of time. I'm an average-speed reader and was able to read 4 books (with the help of the audiobook reading pace) in the last 30 days and one was the 800+ page Stephen king, 11/22/63.I also tested out the text to speech. It's a lady's voice and much, much, easier to understand than the text to speech on my kindle keyboard. It also has many speed options and I think it reads faster than my kindle keyboard version. I am very, very pleased with it.It is much more responsive than the previous kindle fire I'm upgrading from.If you are worried about the free offers, don't be. I DETEST commercials and advertising so much, I quit reading magazines and watching television. The offers only show on the startup, no big deal. I already took advantage of a 5.00 credit for amazon video. I was able to rent two movies and it only cost me 89 cents, when it was said and done, and I was planning on renting Hunger Games tonight, anyway. So, so far, I don't mind the offers at all.My favorite feature is the immersion reading and the text-to-speech improvements. I also downloaded all the free kindle books with the free audiobooks for the immersion experience.Read more",Best value,,,Me
AVpfwS_CLJeJML43DH5w,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B0083Q04TA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Electronics,eBook Readers & Accessories,eBook Readers","amazon/53000386,amazonkindlefirehd3rdgeneration8gb/122605594245,amazonkindlefirehd3rdgeneration8gb/152615237936,amazonkindlefirehd3rdgeneration8gb/391871762463,amazonkindlefirehd3rdgeneration8gb/b0083q04ta",Amazon,2012-10-01T00:00:00Z,2015-11-04T00:00:00Z,,,,,,,http://www.amazon.com/Kindle-Display-Wi-Fi-Previous-Generation/dp/B0083Q04TA,"I purchased the Kindle Fire ten months ago for my daughter. Three weeks after she got it, it was stolen. Amazon worked with our police department to find the person who had taken it. Amazon first put a hold on the person's account and shut down the Kindle Fire so it wouldn't work. Then, once Amazon had a subpoena, Amazon gave the police all the information the thief had registered to my daughter's Kindle Fire and the police were able to recover it and get it back to us. Since that time, we have purchased an additional Kindle Fire and, just recently, a Kindle Fire HD. We use them like iPads at a fraction of the cost and the number of free books and apps available is unmatched by their competitors. Our oldest Kindle Fire (ten months old) just stopped charging and I contacted Amazon via Live Chat. Immediately, they said they would send me a replacement Kindle Fire and would also email me a printing label for free shipping to return the defective one. Their customer service is incredible! The Kindle Fire itself is amazing. The internet is fast connects perfectly to all wi-fi the graphics are clear and sharp the books and apps offered are endless. My teenager listens to Pandora on it constantly. I'm always reading. My husband checks the sports scores. My young sons are always playing the game apps. We have them protected in KlearKase protectors and have found them to be well-made, quality devices. I wouldn't hesitate to recommend a Kindle Fire to anyone of my friends and family.",Wonderful product and incredible support from Amazon!,,,Lisa
AVpfwS_CLJeJML43DH5w,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B0083Q04TA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Electronics,eBook Readers & Accessories,eBook Readers","amazon/53000386,amazonkindlefirehd3rdgeneration8gb/122605594245,amazonkindlefirehd3rdgeneration8gb/152615237936,amazonkindlefirehd3rdgeneration8gb/391871762463,amazonkindlefirehd3rdgeneration8gb/b0083q04ta",Amazon,2012-09-17T00:00:00Z,2015-11-04T00:00:00Z,,,,,,,http://www.amazon.com/Kindle-Display-Wi-Fi-Previous-Generation/dp/B0083Q04TA,"My 7 year old son has the 1st gen Kindle Fire, and we've been very happy with it. He mostly plays games on it now, but we plan to purchase more movies and books for it in the future. My 5 year old wanted one too, so we just purchased the 2nd gen Kindle Fire for her. She had been saving her allowance and birthday money this whole year for it. We purchased one the day they were announced!We've had it now for 3 days... and while it's still the same great product, we were disappointed to find (after receiving the device) that the 2nd generation Fire comes WITHOUT a wall charger (which the first gen Fire had) and has a whole mess of ads loaded onto it. My 5 year old can't read very well yet - she couldn't figure out how to get rid of the ads, and was constantly yelling for me to come help her. Also, some of the ads featured more mature themes (ads for sexy prime time tv shows, for example) that I would not want to expose my young child to.To purchase the wall charger, it cost us an extra 20, and it cost us 15 to have the ads turned off. So now we're up to 194 for the Kindle Fire that we thought we were getting for 159, plus a whole bunch of time wasted trying to figure out how to turn off the ads, and waiting for the wall charger to arrive.I am normally a HUGE Amazon fan, but this one leaves a bad taste in my mouth. Would have given the device 4-5 stars on its own, but with the extra expenses and hassle, I have to take it down a couple stars.***Update Oct 10, 2012*** Interesting that many folks have taken my review as an opportunity to comment on my parenting skills. While I'm sure folks are well intentioned (sarcasm), I don't recall asking for parenting advice. Many have said it's ridiculous to buy an eReader for a child who can't read.Read more",Great product but they get you with the ads and missing accessories,,,Old School Working Mom
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-12-23T00:00:00.000Z,2017-07-02T18:59:13Z,2017-06-07T08:20:00.000Z,2017-04-30T00:09:00.000Z,TRUE,,0,4,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=402,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=368",I love this tablet. It was a great buy. I would strongly recommend buying it. It's a great reader but also good for surfing the web.,Great tablet!,,,resolution516
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-12-23T00:00:00.000Z,2017-07-02T18:59:13Z,2017-06-07T08:20:00.000Z,2017-04-30T00:09:00.000Z,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=402,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=368","Brought my old tablet in to my local store, and when they said that I would need to replace iit, they suggested this tablet. I love this tablet as much as my firsdt one! Easy to set up and use, plus the price was reasonable. :)",Good tablet for a low price.,,,AvatarRei
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y225IA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","841667103143,0841667103143,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/5025500,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/b018y225ia,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/201625338826,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/362123960192,amazon/b018y225ia",Amazon,2016-08-26T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z","2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=97,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=96,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=78,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=85,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=93",I bought this tablet for my grandson and he absolutely loves it!!!!!,Just what a 7 year old needs,,,8856
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y225IA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","841667103143,0841667103143,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/5025500,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/b018y225ia,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/201625338826,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/362123960192,amazon/b018y225ia",Amazon,2016-08-25T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z","2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=97,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=96,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=78,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=86,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=94",Excellent little tablet for reading books when you're on the go.,Good tablet,,,Rsandovaljr
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",B018Y23MNM,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets","firekidseditiontablet7displaywifi16gbgreenkidproofcase/b018y23mnm,841667103402,0841667103402,firekidseditiontablet7displaywifi16gbgreenkidproofcase/5026300,amazon/b018y23mnm",Amazon,2016-12-26T00:00:00.000Z,2017-06-21T07:37:54Z,2017-06-04T02:16:35.557Z,2017-06-03T18:41:12.273Z,TRUE,,0,5,http://reviews.bestbuy.com/3545/5026300/reviews.htm?format=embedded&page=115,"Got this for my 5 year old daughter and her and my three year old love it! Lightweight, durable and loaded with books and games. What really sold me on this one over the other options was the 2 year anything guarantee that Amazon offers!",Perfect kid tablet,,,HappyCustomer
AVqVGWLKnnc1JgDc3jF2,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",B018Y23MNM,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets","firekidseditiontablet7displaywifi16gbgreenkidproofcase/b018y23mnm,841667103402,0841667103402,firekidseditiontablet7displaywifi16gbgreenkidproofcase/5026300,amazon/b018y23mnm",Amazon,2016-12-26T00:00:00.000Z,2017-06-21T07:37:54Z,2017-06-04T02:16:35.557Z,2017-06-03T18:41:12.273Z,TRUE,,0,5,http://reviews.bestbuy.com/3545/5026300/reviews.htm?format=embedded&page=115,Love how easy it is for my 9 year old sone to navigate around. The unlimited kindle free time is great too we like that we are able to set time limits as well as only allow age appropriate games and content. Our son Not only loves playing Minecraft and watching netflix on it but enjoys the reading the books as well.,Very happy with the kindle fire,,,Satisfiedparent
AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2016-01-29T00:00:00.000Z,2017-09-05T22:09:30Z,2017-08-31T22:33:55.315Z,2017-08-02T19:52:30.784Z,TRUE,,0,5,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=305,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=291",best buy matching prices was great it did match the price offered by other vendors thats why i always go to best buy for all my gadgets need,great gadgets for a good price,,,tabuan
AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2016-01-29T00:00:00.000Z,2017-09-05T22:09:30Z,2017-08-31T22:33:55.315Z,2017-08-02T19:52:30.784Z,TRUE,,0,5,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=305,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=292","I bought this primarily for reading at night without a nightlight as to not disturb my wife. It has been perfect for that and normal reading conditions. I was nervous to move away from actual books, but it has not been as bad as I initially thought.",Great for Reading at Night,,,Adam
AV1YnR7wglJLPUi8IJmi,Echo White,B00TSUGXKE,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers","amazon/b00tsugxke,0848719062854,firetablet7displaywifi8gbincludesspecialoffersblack/b00tsugxke,848719062854,firetablet7displaywifi8gbincludesspecialoffersblack/4390200,firetablet7displaywifi8gbincludesspecialoffersblack/322581680105",Amazon,2017-07-21T00:00:00.000Z,2017-08-09T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z,TRUE,,0,5,"http://reviews.bestbuy.com/3545/4390200/reviews.htm?format=embedded&page=5,http://reviews.bestbuy.com/3545/4390200/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/4390200/reviews.htm?format=embedded&page=14",Awesome for my child as she is 2 and was bought for learning programs,Awesome for my child,,,Katherine
